file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2010_001574_DeepFool_60.png",0.9999998,1.0,79.91589,0.99999803,1.0,0.99999994,5.7488836e-07,1.1450138e-06,0.9999964,0.0064719194
"2010_001675_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2010_001717_DeepFool_60.png",0.99999976,1.0,79.81707,0.9999984,1.0,1.0,7.0049686e-07,1.4853003e-06,1.0000024,0.008303935
"2010_001731_DeepFool_60.png",0.9996586,0.99993324,62.1254,0.9901197,0.99994326,0.9963644,0.0003877449,0.00043544415,0.9994703,0.07035748
"2010_001885_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
"2010_001973_DeepFool_60.png",1.0,1.0,79.991516,0.9999996,1.0,1.0,8.716422e-08,1.3556149e-07,1.0000002,0.0035720153
"2010_002218_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
"2010_002379_DeepFool_60.png",0.99999976,1.0,79.84976,0.99999577,1.0,1.0,6.837967e-07,1.790513e-06,1.0000024,0.0074261995
"2010_002388_DeepFool_60.png",0.9999998,1.0,79.92423,1.0000063,1.0,0.99999994,1.1744933e-06,3.7694417e-06,0.99999845,0.007370615
"2010_002392_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2010_002614_DeepFool_60.png",0.9999333,0.9999867,68.78193,0.99905574,0.9999952,0.99998873,7.196494e-05,8.778301e-05,0.99996734,0.04234394
"2010_002704_DeepFool_60.png",1.0,1.0,79.9746,0.9999953,1.0,1.0,6.9709324e-07,1.881519e-06,0.9999964,0.0064244284
"2010_002729_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000043,0.0
"2010_002740_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2010_002801_DeepFool_60.png",0.9999871,0.9999976,72.89219,0.9998109,0.99999946,0.9999988,2.6590593e-05,3.7317306e-05,0.9999945,0.030214837
"2010_002830_DeepFool_60.png",0.99999714,0.9999995,78.363655,0.9999677,0.9999999,0.99999946,5.863636e-06,9.995863e-06,0.9999964,0.015859118
"2010_002842_DeepFool_60.png",0.9997757,0.99995756,62.895893,0.9976956,0.9999895,0.9999739,0.00019495057,0.0002462682,0.9998951,0.057745043
