file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2009_000526_OnePixel_(50, 40).png,0.9969594,0.9991163,46.078377,0.98445225,0.9998347,0.9996626,0.009772501,0.009859213,0.9986435,0.115584
2009_001085_OnePixel_(10, 40).png,0.9992513,0.9998044,52.272087,0.9962963,0.9999682,0.9999556,0.0037654676,0.0037096345,0.99969625,0.075196125
2009_001085_OnePixel_(100, 50).png,0.99292463,0.997996,42.92392,0.9628283,0.99962926,0.9988843,0.012762853,0.013168566,0.9963592,0.13551159
2009_001085_OnePixel_(300, 80).png,0.9799327,0.9943182,38.80671,0.8971088,0.99923474,0.9977212,0.019322569,0.020613272,0.9903351,0.17398557
2009_001085_OnePixel_(50, 40).png,0.996432,0.9989783,46.267624,0.98056,0.99981934,0.99957013,0.0082467785,0.008823114,0.99833477,0.111654975
2009_001975_OnePixel_(10, 40).png,0.99951124,0.99987334,53.138466,0.99632055,0.99996954,0.99997246,0.0018552627,0.0026887336,0.99980927,0.060108665
2009_001975_OnePixel_(100, 50).png,0.99448013,0.9985253,42.457474,0.960913,0.99967366,0.9990494,0.012220195,0.012925346,0.996247,0.13256949
2009_001975_OnePixel_(300, 80).png,0.9833438,0.99547374,37.85829,0.89574987,0.99908155,0.9970778,0.022596352,0.023074694,0.98895824,0.17740768
2009_001975_OnePixel_(50, 40).png,0.99643886,0.99884415,45.342945,0.9797981,0.9998284,0.9995653,0.01078666,0.010619742,0.9986552,0.12019772
2009_003039_OnePixel_(10, 40).png,0.9993237,0.99979925,54.388496,0.9965352,0.9999809,0.9999418,0.003849127,0.004007504,0.9997879,0.07643155
2009_003039_OnePixel_(100, 50).png,0.9941012,0.99841094,43.065132,0.9605184,0.99966127,0.99905336,0.012485132,0.013106795,0.99572223,0.13404234
2009_003039_OnePixel_(300, 80).png,0.9824647,0.99462503,38.18326,0.89311785,0.9991219,0.99744916,0.024965072,0.024888748,0.9896244,0.18349946
2009_003039_OnePixel_(50, 40).png,0.9968614,0.9990903,45.981823,0.98495775,0.99988467,0.999672,0.011070437,0.010704416,0.9973477,0.11954993
2009_003074_OnePixel_(10, 40).png,0.99915123,0.9997077,50.95156,0.99530435,0.9999332,0.99979013,0.0081984475,0.0071629104,0.99946445,0.09723048
2009_003074_OnePixel_(100, 50).png,0.99303055,0.9979584,41.562466,0.96079606,0.99953854,0.99863625,0.020560032,0.01894877,0.9940514,0.1576188
2009_003074_OnePixel_(300, 80).png,0.9775094,0.99205893,36.506268,0.88383406,0.99856913,0.9961929,0.03910499,0.03562165,0.987182,0.21552905
2009_003074_OnePixel_(50, 40).png,0.9969176,0.99897164,45.08381,0.9810025,0.9997297,0.9993002,0.013475714,0.012434361,0.99802625,0.12739624
2009_003284_OnePixel_(10, 40).png,0.99915063,0.99974203,53.45688,0.99513316,0.9999447,0.99982816,0.0068589216,0.0064873868,0.9995269,0.09190382
2009_003284_OnePixel_(100, 50).png,0.9919057,0.9973595,42.41989,0.95552593,0.999565,0.9987092,0.018531257,0.017744355,0.99584156,0.15312918
2009_003284_OnePixel_(300, 80).png,0.9764266,0.99190533,37.425632,0.8734924,0.9985247,0.99614775,0.030808764,0.029826345,0.98652756,0.19697204
2009_003284_OnePixel_(50, 40).png,0.996231,0.998831,45.912636,0.97993016,0.99985164,0.99957746,0.0097406795,0.009904249,0.9984047,0.11588036
2009_003288_OnePixel_(10, 40).png,0.99935216,0.999875,53.897057,0.99659544,0.9999548,0.9999065,0.0042002914,0.0043285177,0.9996612,0.07733529
2009_003288_OnePixel_(100, 50).png,0.99220246,0.99773836,41.708847,0.9564285,0.99948543,0.99865025,0.020218898,0.019154191,0.99379396,0.15779318
2009_003288_OnePixel_(300, 80).png,0.97766566,0.99341506,37.53509,0.87380856,0.9984831,0.99495393,0.034776844,0.032627024,0.9833975,0.2063481
2009_003288_OnePixel_(50, 40).png,0.9963448,0.99895906,45.752506,0.979556,0.9998058,0.9994398,0.0111473445,0.010966546,0.9980552,0.12198013
2009_003345_OnePixel_(10, 40).png,0.9993,0.9997686,53.735077,0.99390876,0.99997956,0.9999056,0.0047764666,0.004779289,0.9996749,0.08189578
2009_003345_OnePixel_(100, 50).png,0.99140453,0.99660397,42.216347,0.9376177,0.99932474,0.99726254,0.027547544,0.024528638,0.99024,0.17935745
2009_003345_OnePixel_(300, 80).png,0.97478914,0.9902959,37.506145,0.8199437,0.99790436,0.99285465,0.043026645,0.03906954,0.98262435,0.22682977
2009_003345_OnePixel_(50, 40).png,0.996195,0.99873626,46.08123,0.9723608,0.9997061,0.99912643,0.014346283,0.013267012,0.9978613,0.13438052
2009_003815_OnePixel_(10, 40).png,0.9994457,0.9998548,52.34083,0.9967483,0.9999409,0.9998479,0.0061375815,0.0056682155,0.9996767,0.087561056
2009_003815_OnePixel_(100, 50).png,0.99629974,0.9992373,42.60076,0.97899675,0.9997594,0.9993179,0.011645439,0.011042161,0.9980689,0.12528808
2009_003815_OnePixel_(300, 80).png,0.98855066,0.99768037,37.572754,0.9374189,0.99910307,0.9977639,0.021989867,0.020868834,0.993464,0.1698298
2009_003815_OnePixel_(50, 40).png,0.9979036,0.99957645,45.3801,0.98994756,0.9998117,0.9994824,0.010555737,0.009905242,0.99883807,0.11547601
2009_003867_OnePixel_(10, 40).png,0.99889725,0.9995295,49.88936,0.99435323,0.99991006,0.9999137,0.010413835,0.009235585,0.99952096,0.1065028
2009_003867_OnePixel_(100, 50).png,0.9934783,0.9981812,41.951912,0.9622462,0.9995636,0.99903375,0.01879275,0.01767473,0.99616206,0.15139745
2009_003867_OnePixel_(50, 40).png,0.996251,0.99877894,44.869614,0.97984976,0.99976456,0.9995551,0.013959782,0.013486277,0.99747556,0.13165884
2009_003929_OnePixel_(10, 40).png,0.9993388,0.9997737,52.797905,0.99704385,0.99996436,0.99997175,0.0050860955,0.0050118864,0.9997821,0.08285672
2009_003929_OnePixel_(100, 50).png,0.9950432,0.9988899,42.882385,0.97455615,0.9996611,0.99945927,0.01286766,0.0129003385,0.9972026,0.13558708
2009_003929_OnePixel_(300, 80).png,0.98766303,0.9974499,37.994164,0.9281243,0.9992725,0.99816644,0.01755809,0.018367628,0.9920359,0.16354445
2009_003929_OnePixel_(50, 40).png,0.9977745,0.999566,46.60639,0.988066,0.9998865,0.9997712,0.0059597115,0.006768473,0.9988887,0.10158931
2009_003995_OnePixel_(10, 40).png,0.9992238,0.99968433,53.180355,0.99631643,0.9999665,0.999906,0.004220439,0.004325966,0.9998132,0.079459496
2009_003995_OnePixel_(100, 50).png,0.9932662,0.99781007,43.412357,0.96467835,0.99968857,0.99916595,0.011644582,0.012137961,0.9978225,0.13136713
2009_003995_OnePixel_(50, 40).png,0.99643123,0.9988357,46.295948,0.9793897,0.9998453,0.99958116,0.009444036,0.009529367,0.9983813,0.1149485
2009_004038_OnePixel_(10, 40).png,0.999098,0.9997117,52.64612,0.9947286,0.9999283,0.999814,0.0071030413,0.006651931,0.99933803,0.09035893
2009_004038_OnePixel_(100, 50).png,0.9924258,0.9976799,42.7289,0.9614978,0.9995792,0.99912107,0.01572137,0.015462721,0.99607915,0.14731902
2009_004038_OnePixel_(50, 40).png,0.99599206,0.9988305,46.255074,0.9791643,0.9997653,0.99952936,0.009435775,0.010005131,0.9980514,0.11927936
2009_004263_OnePixel_(10, 40).png,0.99904174,0.99966717,51.869537,0.9928997,0.99994475,0.99986094,0.00706115,0.0067546344,0.99933803,0.09302624
2009_004263_OnePixel_(100, 50).png,0.99181646,0.99719965,42.261543,0.94134736,0.9993267,0.9983397,0.021239508,0.019863477,0.993583,0.16246505
2009_004263_OnePixel_(300, 80).png,0.97584903,0.99179065,37.49129,0.85026646,0.99833626,0.99517304,0.034926567,0.032912686,0.985662,0.20811254
2009_004263_OnePixel_(50, 40).png,0.99598134,0.9985658,45.365368,0.9717452,0.99973005,0.9991348,0.014112439,0.013307743,0.9980028,0.13219166
2009_004274_OnePixel_(10, 40).png,0.9993067,0.99982095,51.91607,0.99643046,0.99994874,0.9998879,0.004303212,0.0046126666,0.9996243,0.07846742
2009_004274_OnePixel_(100, 50).png,0.9945117,0.9988258,43.014526,0.96673214,0.9997341,0.99929065,0.010452465,0.011746229,0.99642885,0.12579475
2009_004274_OnePixel_(300, 80).png,0.9844998,0.99643147,38.240143,0.9184882,0.9991946,0.99824095,0.018708011,0.019871637,0.9918144,0.16612227
2009_004274_OnePixel_(50, 40).png,0.997388,0.9993824,46.115257,0.9854545,0.9998711,0.99979055,0.007922369,0.008219771,0.99891,0.106758505
2009_004319_OnePixel_(10, 40).png,0.9984796,0.9993206,48.96522,0.9869065,0.99983734,0.99908656,0.015716122,0.01338385,0.99884367,0.13245621
2009_004319_OnePixel_(100, 50).png,0.9887999,0.9953276,39.668407,0.89853275,0.9989391,0.9950533,0.040431064,0.034767352,0.98302937,0.21429496
2009_004319_OnePixel_(50, 40).png,0.99363726,0.9969654,42.46392,0.9467099,0.99946654,0.9967849,0.03247335,0.027619896,0.9934755,0.19144717
2009_004709_OnePixel_(10, 40).png,0.9991304,0.9997115,55.294647,0.99405324,0.9999854,0.99977386,0.0043935804,0.004816091,0.9998424,0.08344563
2009_004709_OnePixel_(100, 50).png,0.9920424,0.997384,43.857304,0.9427473,0.9996755,0.9984532,0.016685614,0.016307857,0.99489933,0.14980318
2009_004709_OnePixel_(300, 80).png,0.9788263,0.9934107,39.251194,0.8537864,0.99897933,0.99553865,0.023288665,0.024165835,0.9883975,0.18443727
2009_004709_OnePixel_(50, 40).png,0.9965517,0.99898565,47.445473,0.9725371,0.99987465,0.99940497,0.009010526,0.009304851,0.99868256,0.11449911
2009_004737_OnePixel_(10, 40).png,0.9995351,0.9998719,53.019386,0.99586916,0.999959,0.99991393,0.0026506705,0.0031283093,0.9995598,0.06925343
2009_004737_OnePixel_(100, 50).png,0.9947788,0.99848026,44.02302,0.97006804,0.99977714,0.99924713,0.009801168,0.01018896,0.9966103,0.12751976
2009_004737_OnePixel_(50, 40).png,0.99733174,0.99927175,46.083126,0.9846919,0.99976695,0.9991942,0.008211991,0.0083903335,0.9970184,0.113348775
2009_004979_OnePixel_(10, 40).png,0.99905956,0.9997245,50.825386,0.99547094,0.9998561,0.9997709,0.009797932,0.008678011,0.9995269,0.103200145
2009_004979_OnePixel_(100, 50).png,0.99371755,0.9985275,42.28869,0.9681065,0.99955446,0.99891126,0.013949245,0.014346993,0.9965872,0.13826631
2009_004979_OnePixel_(300, 80).png,0.9834325,0.99623275,38.70706,0.92441106,0.99879396,0.997436,0.024111,0.023437649,0.9907215,0.17887531
2009_004979_OnePixel_(50, 40).png,0.99702066,0.999267,46.691093,0.9857021,0.99980956,0.9995934,0.01000962,0.009975577,0.9984416,0.11629309
2009_005008_OnePixel_(10, 40).png,0.99912536,0.99975413,51.123474,0.9954597,0.9999618,0.9999253,0.0071758144,0.006750601,0.9993011,0.09277852
2009_005008_OnePixel_(100, 50).png,0.99207795,0.9978895,41.97815,0.95892686,0.9994899,0.99873674,0.017668396,0.017371928,0.99556404,0.15048885
2009_005008_OnePixel_(300, 80).png,0.9780083,0.99398994,37.272583,0.89648247,0.9984041,0.9962767,0.033257782,0.031529345,0.986522,0.20098576
2009_005008_OnePixel_(50, 40).png,0.99622935,0.99900913,44.57821,0.9799572,0.99961704,0.9990092,0.013349602,0.012837012,0.996825,0.129843
2009_005170_OnePixel_(10, 40).png,0.9992587,0.99979776,51.74607,0.9966093,0.99997073,0.9998915,0.0043782666,0.0046105543,0.9995658,0.07818082
2009_005170_OnePixel_(100, 50).png,0.9927347,0.9981229,42.04838,0.96259815,0.9993371,0.9984959,0.021116497,0.019591197,0.9952806,0.15732197
2009_005170_OnePixel_(300, 80).png,0.97655904,0.9937258,36.715744,0.8834364,0.99820703,0.99540645,0.034072794,0.032454368,0.98604375,0.20344925
2009_005170_OnePixel_(50, 40).png,0.9963573,0.9991352,44.682068,0.98031765,0.99972665,0.99924386,0.0129676275,0.012399512,0.9968638,0.12757024
2010_000132_OnePixel_(10, 40).png,0.9992153,0.9998212,53.281662,0.9944629,0.99994016,0.99983555,0.0052388897,0.0054762517,0.9994624,0.08506774
2010_000132_OnePixel_(100, 50).png,0.99293804,0.9981861,42.86721,0.9577559,0.9996146,0.9989525,0.013051766,0.013807342,0.99588984,0.13609713
2010_000132_OnePixel_(300, 80).png,0.97949284,0.9942415,38.566223,0.8876921,0.99898994,0.9967787,0.025495308,0.025525874,0.9880928,0.18658379
2010_000132_OnePixel_(50, 40).png,0.99664134,0.99904317,46.759945,0.9797105,0.99977666,0.99927294,0.01281621,0.012138226,0.99808246,0.1272087
2010_000202_OnePixel_(10, 40).png,0.9995631,0.99992883,53.383614,0.99774355,0.9999243,0.9999435,0.0032283447,0.0035997815,0.99970007,0.0735542
2010_000202_OnePixel_(100, 50).png,0.9959575,0.999297,43.19864,0.97393966,0.9996889,0.9994524,0.010119257,0.010867945,0.997154,0.12494456
2010_000202_OnePixel_(300, 80).png,0.9875066,0.99777365,37.57118,0.9288109,0.9991596,0.9979016,0.019052835,0.019927727,0.9897041,0.16734317
2010_000202_OnePixel_(50, 40).png,0.99712694,0.99938935,44.31607,0.98470587,0.99974066,0.9996907,0.010577673,0.010465521,0.9979834,0.11833488
2010_000399_OnePixel_(10, 40).png,0.9996929,0.99993443,53.056942,0.9967302,0.99998295,0.999945,0.0019044816,0.002639115,0.99969447,0.059593845
2010_000399_OnePixel_(100, 50).png,0.9953494,0.9989297,43.122936,0.97242844,0.99973834,0.9994172,0.010472707,0.011613903,0.9970166,0.12952533
2010_000399_OnePixel_(300, 80).png,0.9863709,0.9970336,38.4493,0.9296189,0.99931026,0.99831456,0.016901115,0.018587016,0.9899682,0.16389547
2010_000399_OnePixel_(50, 40).png,0.99760044,0.99946475,45.905605,0.98592556,0.9998636,0.99972206,0.00736249,0.008002502,0.99843574,0.10611154
2010_000567_OnePixel_(10, 40).png,0.99898016,0.99964786,51.383476,0.9925395,0.99995613,0.9997162,0.00668223,0.006333411,0.99905586,0.088716164
2010_000567_OnePixel_(100, 50).png,0.99111456,0.99706376,41.976795,0.93839633,0.99957335,0.9980429,0.018703042,0.018164577,0.99388224,0.1542549
2010_000567_OnePixel_(300, 80).png,0.97650546,0.99280775,38.06781,0.8581415,0.9990414,0.99588627,0.027620627,0.027371021,0.9831489,0.19157417
2010_000567_OnePixel_(50, 40).png,0.996149,0.99892426,46.445957,0.97230834,0.99979,0.99932,0.011292323,0.011328957,0.9974851,0.12323739
2010_000712_OnePixel_(10, 40).png,0.99920243,0.99973077,51.34974,0.99542904,0.9999055,0.99973667,0.006421354,0.006101685,0.9995678,0.08969083
2010_000712_OnePixel_(100, 50).png,0.9934465,0.99834603,42.58397,0.96581393,0.99969524,0.99911904,0.013496458,0.013747795,0.99584156,0.1373313
2010_000712_OnePixel_(50, 40).png,0.99666953,0.9991166,45.334362,0.9813277,0.9998005,0.99945587,0.0106642665,0.010778488,0.9978922,0.11950382
2010_000971_OnePixel_(10, 40).png,0.99927205,0.99972093,52.76653,0.99552035,0.999932,0.9999005,0.006820854,0.006067734,0.9997139,0.09258666
2010_000971_OnePixel_(100, 50).png,0.9920006,0.9971887,41.414375,0.9453115,0.99949074,0.9985645,0.02470113,0.022401562,0.99415326,0.17312649
2010_000971_OnePixel_(50, 40).png,0.99560183,0.9984597,44.439972,0.9692383,0.9997422,0.99918306,0.017369015,0.016099837,0.99701446,0.14738005
2010_001134_OnePixel_(10, 40).png,0.9994011,0.99984187,52.536247,0.99745005,0.9999414,0.9998533,0.0060906876,0.005710796,0.99975276,0.08715971
2010_001134_OnePixel_(100, 50).png,0.9960692,0.9991869,42.345547,0.97552073,0.99976426,0.9994521,0.009984394,0.010612107,0.9970844,0.123988576
2010_001134_OnePixel_(300, 80).png,0.9872515,0.9973805,37.600418,0.9281156,0.999206,0.9979187,0.020310782,0.02076449,0.9902894,0.16870135
2010_001134_OnePixel_(50, 40).png,0.9977161,0.99947965,44.900696,0.9864585,0.9998795,0.9997303,0.007488945,0.008226299,0.9984727,0.10857765
2010_001273_OnePixel_(10, 40).png,0.9994938,0.9999022,53.9757,0.9973218,0.99997556,0.99998885,0.003309643,0.0034284336,0.999745,0.07091033
2010_001273_OnePixel_(100, 50).png,0.99504966,0.9989373,43.157524,0.97182035,0.99970937,0.99940765,0.00887482,0.0098547945,0.9967862,0.124705456
2010_001273_OnePixel_(50, 40).png,0.997359,0.99946773,46.650166,0.9875654,0.9998487,0.99970657,0.005747276,0.006376068,0.9986106,0.10064892
2010_001356_OnePixel_(10, 40).png,0.9989525,0.9997026,50.48187,0.9938162,0.99992484,0.99979573,0.0048972955,0.005244767,0.9992776,0.08244076
2010_001356_OnePixel_(100, 50).png,0.99325913,0.9980828,42.55828,0.9593512,0.9995732,0.999008,0.017449116,0.016650502,0.99328005,0.14946026
2010_001356_OnePixel_(50, 40).png,0.9960374,0.99876535,45.12421,0.9759267,0.99973834,0.9990359,0.013984225,0.0132245775,0.997334,0.13234025
2010_001486_OnePixel_(10, 40).png,0.99931574,0.9998166,53.731808,0.99570787,0.9999656,0.9998542,0.0035886094,0.0038242142,0.99970007,0.07892626
2010_001486_OnePixel_(100, 50).png,0.9933495,0.9980346,42.547573,0.96708083,0.99947494,0.99909824,0.010443135,0.011765212,0.99611956,0.125763
2010_001486_OnePixel_(300, 80).png,0.9795124,0.99366015,37.571915,0.905316,0.99863935,0.99755335,0.021347912,0.021976443,0.9912839,0.1732908
2010_001486_OnePixel_(50, 40).png,0.99640554,0.9988508,45.017998,0.98215365,0.9998375,0.999612,0.008215374,0.008628398,0.99878156,0.111688025
2010_001514_OnePixel_(10, 40).png,0.9992126,0.9997239,51.750988,0.9958389,0.9999214,0.999911,0.005839818,0.005658363,0.99974895,0.08935195
2010_001514_OnePixel_(100, 50).png,0.9934492,0.9982772,42.43374,0.9634331,0.9995853,0.9989335,0.016204633,0.015946204,0.9958668,0.14492798
2010_001514_OnePixel_(300, 80).png,0.97883177,0.9936186,37.52952,0.9058804,0.9986657,0.99787164,0.025702784,0.025596308,0.9894554,0.18539116
2010_001514_OnePixel_(50, 40).png,0.9959732,0.9986956,44.908707,0.97837704,0.99970233,0.9994481,0.014988894,0.013958764,0.99826485,0.13553809
2010_001574_OnePixel_(10, 40).png,0.99914396,0.9997059,52.935238,0.99477017,0.9999015,0.9998652,0.007875852,0.007133731,0.999595,0.09739549
2010_001574_OnePixel_(100, 50).png,0.99270725,0.9977788,43.446175,0.9540488,0.999662,0.99890953,0.014774165,0.014782031,0.9963785,0.14352478
2010_001574_OnePixel_(50, 40).png,0.9961518,0.9989048,46.465,0.9741991,0.99980605,0.9994235,0.010791131,0.010944738,0.99786514,0.12110026
2010_001675_OnePixel_(10, 40).png,0.9992709,0.9997654,51.223946,0.9951447,0.99987936,0.9996578,0.0072505577,0.0065488624,0.9993653,0.09206686
2010_001675_OnePixel_(100, 50).png,0.9944508,0.99817246,42.52984,0.96660125,0.9996101,0.9991597,0.011553395,0.011761043,0.9956005,0.13322026
2010_001675_OnePixel_(50, 40).png,0.99711096,0.99895835,45.099163,0.9792337,0.9997867,0.99939007,0.010240703,0.010370222,0.99697214,0.11980973
2010_001717_OnePixel_(10, 40).png,0.9991378,0.9996805,49.98657,0.9958655,0.99996877,0.9999363,0.007955548,0.007171827,0.999523,0.094804175
2010_001717_OnePixel_(100, 50).png,0.9928674,0.9978719,40.34399,0.95845604,0.99963325,0.9989963,0.020618971,0.019530857,0.9950167,0.15759383
2010_001717_OnePixel_(300, 80).png,0.98327875,0.9952821,36.456722,0.89547575,0.99875736,0.9972496,0.032044083,0.030470125,0.98498374,0.19641744
2010_001717_OnePixel_(50, 40).png,0.99661106,0.99905366,43.41564,0.97893727,0.9998355,0.9994974,0.01562402,0.014555378,0.9972934,0.13680959
2010_001731_OnePixel_(10, 40).png,0.9986237,0.99944896,48.932095,0.9816977,0.99978703,0.99970967,0.015414635,0.0130489925,0.9977255,0.1308117
2010_001731_OnePixel_(100, 50).png,0.9881057,0.9941284,39.66697,0.8664144,0.99888474,0.97749096,0.046727967,0.03951052,0.9880738,0.2292866
2010_001731_OnePixel_(50, 40).png,0.9934057,0.9966663,42.64794,0.93062156,0.9994319,0.9842508,0.034432825,0.029017365,0.9954,0.1970094
2010_001885_OnePixel_(10, 40).png,0.9991789,0.9997441,52.89418,0.99504703,0.9999565,0.9998695,0.004966077,0.0052896743,0.9994624,0.0828305
2010_001885_OnePixel_(100, 50).png,0.99143976,0.99729747,42.03151,0.9552954,0.9995202,0.9988386,0.016622735,0.016710013,0.9957625,0.14878853
2010_001885_OnePixel_(50, 40).png,0.9957606,0.99870074,44.853195,0.97679216,0.9997283,0.9994417,0.012761012,0.012459186,0.99775654,0.12636843
2010_001973_OnePixel_(10, 40).png,0.9991708,0.9997964,52.91999,0.9954227,0.9999427,0.99987143,0.005758936,0.0055986824,0.99940604,0.08747733
2010_001973_OnePixel_(100, 50).png,0.99261063,0.99774516,43.350048,0.9598058,0.9992502,0.9987349,0.018796213,0.017269522,0.99616015,0.15395024
2010_001973_OnePixel_(50, 40).png,0.99598736,0.99886394,46.09799,0.9791179,0.99963033,0.9991923,0.013857259,0.012765859,0.9982066,0.13021654
2010_002218_OnePixel_(10, 40).png,0.9991581,0.9997398,51.273388,0.99604404,0.9998752,0.99984795,0.009054256,0.007922132,0.99972343,0.1010599
2010_002218_OnePixel_(100, 50).png,0.99431914,0.9985618,41.548775,0.9665641,0.99933857,0.9985673,0.020904835,0.01911672,0.99385744,0.15873784
2010_002218_OnePixel_(300, 80).png,0.9830998,0.99571,37.55627,0.9123247,0.998402,0.9965958,0.031707276,0.029658005,0.9869442,0.19892067
2010_002218_OnePixel_(50, 40).png,0.997327,0.99932736,45.036842,0.9817507,0.99968565,0.99924356,0.01492525,0.0137720965,0.9970901,0.1348016
2010_002379_OnePixel_(10, 40).png,0.9988937,0.9996753,50.490894,0.9939208,0.9998618,0.99976647,0.009216565,0.008504462,0.9993535,0.104335815
2010_002379_OnePixel_(100, 50).png,0.99125814,0.9973833,40.963646,0.956282,0.9995548,0.99874187,0.019901676,0.019427821,0.9942433,0.1570811
2010_002379_OnePixel_(300, 80).png,0.9734647,0.9921427,35.889275,0.875923,0.9983691,0.9959879,0.037430562,0.035780657,0.9847717,0.21275547
2010_002379_OnePixel_(50, 40).png,0.9958655,0.99875253,43.67914,0.9776813,0.99975103,0.99931777,0.014846218,0.014154984,0.9971385,0.13471639
